CustomerKey;GeographyKey;FirstName;LastName;BirthDate;MaritalStatus;Gender;YearlyIncome;TotalChildren;EnglishEducation;EnglishOccupation;DateFirstPurchase;CommuteDistance;NumberCarsOwned;HouseOwnerFlag
16751;638;Aaron;Scott;1984-12-09;M;M;60000,00;0;Partial College;Skilled Manual;2013-07-20;5-10 Miles;1;1
16246;638;Lucas;Simmons;1964-05-25;S;M;80000,00;4;Graduate Degree;Skilled Manual;2013-06-07;1-2 Miles;0;1
15885;638;Garrett;Sanchez;1951-11-15;S;M;60000,00;4;Bachelors;Management;2012-10-30;10+ Miles;3;1
16237;638;Erin;James;1962-07-12;M;F;40000,00;1;Partial College;Clerical;2013-03-02;1-2 Miles;1;1
16226;638;Maria;Blue;1958-11-20;M;F;30000,00;1;Partial College;Clerical;2013-03-03;5-10 Miles;1;1
15952;638;Evan;Cooper;1961-12-18;M;M;90000,00;2;Partial College;Professional;2012-12-16;2-5 Miles;0;0
15973;638;Christopher;Garcia;1942-05-23;M;M;60000,00;2;Graduate Degree;Management;2013-12-03;1-2 Miles;2;1
15499;638;Robert;Thomas;1976-06-22;M;M;70000,00;3;Graduate Degree;Professional;2012-07-09;0-1 Miles;0;1
15503;638;Caitlin;James;1978-08-22;S;F;50000,00;2;Bachelors;Skilled Manual;2012-07-07;2-5 Miles;1;1
14743;638;Nathan;Turner;1966-02-21;M;M;40000,00;1;Partial College;Clerical;2013-07-06;1-2 Miles;1;1
14916;638;Paige;Washington;1969-09-13;S;F;80000,00;4;Graduate Degree;Skilled Manual;2013-02-12;0-1 Miles;0;1
14887;638;Lauren;Wilson;1959-08-31;M;F;30000,00;1;High School;Clerical;2013-04-07;5-10 Miles;1;1
13379;638;Bailey;Morris;1954-11-11;S;F;60000,00;2;Partial College;Professional;2013-07-17;2-5 Miles;2;1
13337;638;Lauren;Cox;1953-05-05;M;F;80000,00;5;Bachelors;Management;2013-06-06;5-10 Miles;2;1
13398;638;Logan;Ross;1973-09-12;M;M;60000,00;2;Partial College;Professional;2013-11-21;10+ Miles;1;1
13729;638;Jason;Li;1961-04-08;M;M;40000,00;1;Partial College;Clerical;2012-06-24;0-1 Miles;1;1
13713;638;Alexander;Walker;1971-08-06;S;M;60000,00;0;Graduate Degree;Skilled Manual;2012-05-27;1-2 Miles;0;0
14456;638;Benjamin;Walker;1979-09-04;S;M;90000,00;0;Partial College;Professional;2012-10-30;2-5 Miles;2;0
14384;638;Rachel;Miller;1950-11-19;M;F;60000,00;4;Bachelors;Management;2013-10-06;2-5 Miles;2;1
14391;638;Jason;Long;1952-09-04;M;M;70000,00;4;Bachelors;Management;2013-09-24;1-2 Miles;1;1
14284;638;Wyatt;Anderson;1979-12-15;S;M;60000,00;0;Partial College;Professional;2012-06-10;1-2 Miles;2;0
13910;638;Isabelle;Butler;1976-03-05;S;F;80000,00;3;Bachelors;Skilled Manual;2012-10-06;2-5 Miles;2;1
13991;638;Jack;Hayes;1983-09-05;M;M;40000,00;0;Partial College;Skilled Manual;2013-11-02;5-10 Miles;1;1
14116;638;Brianna;Torres;1973-08-17;S;F;80000,00;0;Bachelors;Management;2012-05-22;0-1 Miles;1;0
12424;638;Rebecca;Mitchell;1965-09-20;M;F;30000,00;1;High School;Manual;2013-08-25;5-10 Miles;1;1
12707;638;Ian;Lewis;1947-03-28;M;M;70000,00;5;Graduate Degree;Management;2011-12-23;10+ Miles;2;1
13301;638;Angela;Stewart;1966-01-30;S;F;60000,00;2;High School;Professional;2013-09-15;5-10 Miles;2;1
13088;638;Megan;Powell;1979-08-23;S;F;60000,00;0;Partial College;Professional;2012-01-28;1-2 Miles;2;0
12877;638;Alexander;Williams;1964-11-01;M;M;60000,00;4;Graduate Degree;Skilled Manual;2013-06-13;1-2 Miles;0;1
11688;638;Victoria;Morris;1976-12-21;S;F;80000,00;3;Bachelors;Skilled Manual;2011-10-02;2-5 Miles;2;1
11863;638;Jessica;Wood;1967-04-10;M;F;60000,00;1;Partial College;Skilled Manual;2013-09-03;2-5 Miles;1;1
11778;638;Haley;Henderson;1976-09-17;S;F;60000,00;1;Graduate Degree;Skilled Manual;2011-10-27;0-1 Miles;0;1
11927;638;Nicole;Murphy;1984-01-21;S;F;40000,00;0;Partial College;Skilled Manual;2014-01-09;5-10 Miles;1;0
11182;638;Stephanie;Torres;1950-02-22;S;F;70000,00;4;Bachelors;Management;2013-08-28;10+ Miles;2;1
11129;638;Julia;Wright;1981-02-01;S;F;40000,00;0;High School;Skilled Manual;2011-08-06;5-10 Miles;1;1
20749;638;Joan;Morgan;1959-10-13;M;F;30000,00;1;High School;Clerical;2013-11-29;2-5 Miles;1;1
20778;638;Seth;Ramirez;1965-04-02;M;M;60000,00;4;Graduate Degree;Skilled Manual;2013-12-27;1-2 Miles;0;1
20735;638;Caitlin;Cooper;1985-10-19;M;F;50000,00;0;Graduate Degree;Skilled Manual;2013-08-15;1-2 Miles;0;1
20501;638;Morgan;Nelson;1950-03-16;M;F;70000,00;4;Bachelors;Management;2013-07-28;1-2 Miles;2;1
21484;638;Abigail;Coleman;1971-04-19;M;F;60000,00;2;Partial College;Professional;2013-10-09;2-5 Miles;2;1
21421;638;Ashley;Ross;1968-02-20;M;F;60000,00;2;High School;Professional;2013-07-22;5-10 Miles;2;1
21247;638;Alex;Sanders;1984-06-09;M;M;40000,00;0;High School;Skilled Manual;2013-10-04;5-10 Miles;2;1
21314;638;Devin;Patterson;1941-12-04;M;M;60000,00;2;Graduate Degree;Management;2013-12-26;1-2 Miles;2;0
21150;638;Alyssa;Ramirez;1984-03-20;S;F;60000,00;0;Graduate Degree;Professional;2013-09-06;0-1 Miles;1;0
21574;638;Fernando;Lewis;1970-01-15;M;M;100000,00;5;Partial College;Professional;2013-02-12;0-1 Miles;1;1
24260;638;Blake;Perry;1982-09-06;S;M;40000,00;0;Partial College;Skilled Manual;2013-12-07;5-10 Miles;2;0
23856;638;Sarah;Taylor;1975-03-04;S;F;60000,00;1;Graduate Degree;Professional;2013-11-01;0-1 Miles;0;0
23853;638;Isaac;Perez;1975-06-21;M;M;60000,00;1;Graduate Degree;Professional;2013-11-17;2-5 Miles;0;1
24938;638;Julia;Martinez;1944-12-20;M;F;60000,00;3;Graduate Degree;Management;2013-06-28;10+ Miles;2;1
24450;638;Isabel;Long;1954-12-10;M;F;30000,00;4;High School;Professional;2013-03-17;5-10 Miles;2;1
23451;638;Taylor;James;1962-12-30;M;F;60000,00;2;High School;Professional;2013-04-24;5-10 Miles;2;1
23711;638;Fernando;Diaz;1953-03-16;S;M;70000,00;2;Bachelors;Management;2013-02-21;10+ Miles;1;1
23031;638;Brooke;Morgan;1972-10-29;S;F;90000,00;4;High School;Professional;2013-08-16;5-10 Miles;2;1
28625;638;Logan;Griffin;1964-07-11;S;M;40000,00;2;Partial College;Clerical;2011-05-27;1-2 Miles;1;0
29249;638;Austin;Long;1966-12-17;M;M;90000,00;4;High School;Professional;2013-02-17;5-10 Miles;2;1
28095;638;Natalie;Bryant;1983-08-11;M;F;30000,00;0;Partial College;Skilled Manual;2013-06-27;5-10 Miles;1;1
27558;638;Caleb;Kumar;1965-08-02;M;M;60000,00;1;Partial College;Skilled Manual;2012-12-06;2-5 Miles;1;1
27416;638;Jeremiah;Morris;1959-01-07;S;M;60000,00;2;Partial College;Professional;2012-11-23;2-5 Miles;1;0
27567;638;Miranda;Foster;1965-06-21;M;F;60000,00;4;Bachelors;Professional;2013-11-10;0-1 Miles;0;0
27605;638;Miguel;Martinez;1973-07-18;M;M;60000,00;2;High School;Professional;2011-01-26;5-10 Miles;2;1
25395;638;Paige;Flores;1982-10-30;S;F;60000,00;1;Graduate Degree;Professional;2013-06-03;2-5 Miles;0;1
25420;638;Jordan;Scott;1984-06-21;M;F;50000,00;2;Bachelors;Skilled Manual;2013-07-20;2-5 Miles;1;1
25872;638;Melanie;Ross;1964-04-12;S;F;70000,00;2;Bachelors;Management;2011-02-12;2-5 Miles;1;0
25986;638;Isabel;Bryant;1968-07-23;M;F;60000,00;3;Graduate Degree;Professional;2011-08-07;0-1 Miles;0;0
27202;638;James;Hall;1971-10-29;S;M;80000,00;0;Graduate Degree;Skilled Manual;2013-03-09;0-1 Miles;0;0
27234;638;Gabriel;Jenkins;1964-09-12;S;M;40000,00;2;Partial College;Clerical;2012-10-11;1-2 Miles;1;1
27213;641;Julia;Lewis;1961-07-06;S;F;20000,00;3;Partial High School;Clerical;2013-10-12;0-1 Miles;2;0
26778;641;Sierra;Perez;1980-12-07;S;F;40000,00;0;High School;Skilled Manual;2013-10-08;5-10 Miles;2;1
26573;641;Samantha;Clark;1980-11-14;M;F;40000,00;0;High School;Skilled Manual;2013-02-04;5-10 Miles;2;1
26628;641;Lucas;Lee;1932-10-31;S;M;40000,00;2;High School;Skilled Manual;2013-05-12;0-1 Miles;1;0
26522;641;Logan;Thompson;1962-09-23;M;M;60000,00;2;Partial College;Professional;2013-08-06;10+ Miles;1;1
26451;641;Mariah;Perry;1948-08-09;M;F;40000,00;4;High School;Professional;2013-07-15;5-10 Miles;2;1
26260;641;Ryan;Jackson;1971-11-13;S;M;30000,00;1;High School;Clerical;2013-05-20;1-2 Miles;2;1
26325;641;Tyler;Robinson;1981-10-19;M;M;70000,00;3;Graduate Degree;Professional;2012-03-25;2-5 Miles;0;1
26343;641;Mariah;Washington;1976-09-11;S;F;40000,00;0;Bachelors;Professional;2012-04-04;0-1 Miles;1;0
26349;641;Adam;Lopez;1976-04-15;S;M;60000,00;0;Graduate Degree;Professional;2013-04-02;0-1 Miles;0;0
26244;641;Jordan;Hughes;1972-01-30;M;M;80000,00;0;Graduate Degree;Skilled Manual;2013-08-29;0-1 Miles;0;0
26249;641;Thomas;Ross;1960-03-30;M;M;30000,00;1;High School;Clerical;2012-01-09;2-5 Miles;1;1
26125;641;Sara;Roberts;1956-05-13;S;F;40000,00;4;Partial College;Professional;2013-06-03;5-10 Miles;2;1
26064;641;Logan;Scott;1969-12-18;M;M;100000,00;5;Partial College;Professional;2013-06-28;2-5 Miles;1;1
25853;641;Chloe;Collins;1949-01-30;M;F;60000,00;4;Bachelors;Management;2013-12-25;10+ Miles;2;1
25428;641;Victoria;Jenkins;1975-01-12;S;F;70000,00;5;Graduate Degree;Professional;2013-06-07;2-5 Miles;2;1
25438;641;Lauren;Murphy;1982-04-20;S;F;50000,00;3;Bachelors;Skilled Manual;2013-10-16;0-1 Miles;2;0
25392;641;Joseph;Moore;1975-04-03;S;M;60000,00;2;Bachelors;Skilled Manual;2013-06-10;2-5 Miles;0;1
25370;641;Erin;Bailey;1965-05-20;S;F;40000,00;2;Partial College;Clerical;2013-04-20;1-2 Miles;1;0
25259;641;Ethan;Thomas;1985-03-21;M;M;30000,00;0;High School;Skilled Manual;2013-04-13;0-1 Miles;2;0
24965;641;Justin;Hayes;1953-04-26;M;M;40000,00;2;High School;Professional;2013-06-22;2-5 Miles;2;0
25200;641;Nathan;Williams;1958-02-13;M;M;40000,00;3;Partial College;Professional;2013-12-25;5-10 Miles;2;1
27618;641;Melanie;Diaz;1975-09-19;M;F;100000,00;5;Partial College;Professional;2013-08-03;0-1 Miles;1;1
27559;641;Emily;Rodriguez;1971-02-22;M;F;60000,00;1;Partial College;Skilled Manual;2012-12-24;2-5 Miles;1;1
27388;641;Xavier;Cox;1945-10-12;M;M;60000,00;3;Bachelors;Management;2013-04-12;1-2 Miles;2;0
28075;641;Edward;Jones;1978-02-10;S;M;110000,00;0;Graduate Degree;Management;2013-11-23;10+ Miles;1;0
28143;641;Samuel;Gonzalez;1985-05-11;S;M;60000,00;0;Partial College;Professional;2013-03-18;5-10 Miles;2;1
28300;641;Abigail;Bennett;1960-11-19;S;F;30000,00;4;High School;Professional;2013-04-11;5-10 Miles;2;1
29270;641;Carlos;Allen;1965-07-11;M;M;100000,00;0;Partial College;Professional;2013-08-25;5-10 Miles;1;1
29039;641;Xavier;Hayes;1986-04-21;S;M;70000,00;5;Graduate Degree;Professional;2013-10-29;0-1 Miles;2;0
28614;641;Luis;Jenkins;1962-11-12;S;M;20000,00;2;Partial High School;Clerical;2013-05-15;1-2 Miles;2;1
28599;641;Stephanie;Perry;1971-09-18;S;F;30000,00;1;High School;Clerical;2013-04-28;1-2 Miles;2;0
28791;641;Richard;Johnston;1964-01-02;M;M;40000,00;1;Partial College;Clerical;2013-02-26;0-1 Miles;1;1
28856;641;Luke;Wang;1972-12-18;M;M;60000,00;2;Bachelors;Skilled Manual;2011-06-12;2-5 Miles;1;1
28849;641;Garrett;Murphy;1978-10-19;S;M;40000,00;0;Bachelors;Professional;2011-06-17;2-5 Miles;1;0
23045;641;Gabriel;Patterson;1965-01-12;M;M;70000,00;2;Partial High School;Skilled Manual;2013-06-15;1-2 Miles;2;0
23204;641;Katherine;Mitchell;1970-01-19;S;F;40000,00;0;Bachelors;Professional;2013-07-27;0-1 Miles;1;0
23715;641;Isabel;Flores;1952-08-17;S;F;70000,00;2;Bachelors;Management;2013-11-17;2-5 Miles;1;0
23402;641;Melissa;Cox;1964-11-23;M;F;60000,00;4;Bachelors;Professional;2013-02-25;2-5 Miles;1;1
23390;641;Dakota;Flores;1973-05-24;S;M;60000,00;0;Graduate Degree;Professional;2013-09-05;2-5 Miles;1;0
24509;641;Emma;Long;1982-05-09;S;F;40000,00;0;High School;Skilled Manual;2013-11-07;5-10 Miles;2;1
24743;641;Chloe;Coleman;1961-11-23;S;F;30000,00;2;High School;Skilled Manual;2013-08-15;0-1 Miles;2;0
21729;641;Alexandria;Morgan;1984-07-07;S;F;40000,00;1;Graduate Degree;Skilled Manual;2013-09-26;1-2 Miles;0;1
22343;641;Brittany;Powell;1960-01-04;M;F;30000,00;1;High School;Clerical;2013-04-04;1-2 Miles;1;1
21146;641;Robert;Taylor;1977-01-05;M;M;60000,00;1;Partial College;Skilled Manual;2013-09-05;0-1 Miles;1;1
21340;641;Adam;Wang;1942-10-31;M;M;60000,00;3;Graduate Degree;Management;2013-05-09;10+ Miles;2;1
21485;641;Brandon;Clark;1971-02-08;M;M;60000,00;2;Partial College;Professional;2013-10-20;2-5 Miles;2;0
20409;641;Sophia;Young;1983-05-17;S;F;40000,00;0;Partial College;Skilled Manual;2013-08-15;5-10 Miles;2;1
20410;641;Richard;Jackson;1982-12-10;M;M;40000,00;0;Partial College;Skilled Manual;2013-04-10;5-10 Miles;2;1
11137;641;Jasmine;Taylor;1984-01-17;M;F;40000,00;0;High School;Skilled Manual;2013-07-31;5-10 Miles;2;1
12109;641;Morgan;Foster;1955-09-17;S;F;60000,00;2;Partial College;Professional;2011-11-10;10+ Miles;2;1
12098;641;Grace;Clark;1955-04-24;S;F;60000,00;2;Partial College;Professional;2013-01-29;10+ Miles;2;1
11791;641;Chase;Morgan;1975-10-19;M;M;60000,00;1;Graduate Degree;Professional;2013-09-29;0-1 Miles;0;1
11681;641;Abigail;Jones;1975-02-04;M;F;70000,00;5;Graduate Degree;Professional;2013-03-07;2-5 Miles;2;1
12938;641;Edward;Parker;1970-08-08;S;M;40000,00;0;Bachelors;Professional;2013-02-19;0-1 Miles;1;0
12979;641;Christina;Ward;1966-02-16;M;F;60000,00;1;Partial College;Skilled Manual;2013-02-20;2-5 Miles;1;1
12953;641;Catherine;Cooper;1969-05-11;S;F;60000,00;3;Graduate Degree;Professional;2013-04-18;2-5 Miles;0;1
12958;641;Jennifer;Campbell;1968-01-24;S;F;70000,00;1;Bachelors;Professional;2013-09-22;2-5 Miles;1;0
13183;641;Christian;Jenkins;1948-01-18;M;M;90000,00;5;Bachelors;Management;2013-03-12;5-10 Miles;2;1
12452;641;Sean;Sanchez;1964-05-23;M;M;60000,00;4;Graduate Degree;Skilled Manual;2011-12-21;1-2 Miles;0;1
12528;641;Devin;Wilson;1964-08-29;S;M;60000,00;4;Graduate Degree;Skilled Manual;2013-08-28;1-2 Miles;0;1
13951;641;Dylan;Hughes;1935-04-05;S;M;60000,00;1;Graduate Degree;Management;2013-09-26;2-5 Miles;1;1
14271;641;Lucas;Wright;1979-08-31;M;M;30000,00;0;High School;Skilled Manual;2013-03-08;5-10 Miles;2;1
14247;641;Hunter;Allen;1947-08-27;M;M;90000,00;5;Bachelors;Management;2014-01-10;5-10 Miles;2;1
14398;641;James;Anderson;1954-03-10;M;M;60000,00;2;Partial College;Professional;2012-10-12;10+ Miles;1;1
14461;641;Chloe;Gonzalez;1968-05-12;M;F;100000,00;1;Partial College;Professional;2012-12-20;5-10 Miles;4;1
15023;641;Juan;Watson;1984-12-30;M;M;70000,00;0;Partial College;Skilled Manual;2011-12-15;5-10 Miles;2;1
15415;641;Rachel;Gray;1944-11-10;M;F;110000,00;2;Graduate Degree;Management;2013-08-26;2-5 Miles;1;0
15287;641;Stephanie;Baker;1978-10-21;S;F;50000,00;1;Graduate Degree;Skilled Manual;2012-02-25;1-2 Miles;0;1
16067;641;Maria;Butler;1980-04-16;S;F;50000,00;2;Bachelors;Skilled Manual;2013-09-01;0-1 Miles;0;0
15880;641;Patrick;Bailey;1951-05-13;M;M;70000,00;5;Bachelors;Management;2013-03-16;2-5 Miles;3;0
15849;641;Destiny;Kelly;1972-08-29;S;F;110000,00;0;Graduate Degree;Management;2013-06-13;5-10 Miles;0;1
15842;641;Haley;Gray;1983-01-09;M;F;80000,00;0;Bachelors;Management;2012-10-14;1-2 Miles;1;1
16756;641;Richard;Allen;1974-03-18;M;M;80000,00;0;Bachelors;Management;2013-10-16;0-1 Miles;1;0
16670;641;Sarah;White;1980-01-15;S;F;60000,00;0;Partial College;Professional;2013-05-23;1-2 Miles;2;0
16850;641;Jessica;Jenkins;1969-03-31;S;F;90000,00;0;Partial College;Professional;2013-10-04;2-5 Miles;2;0
17271;641;Sarah;Griffin;1974-10-20;M;F;60000,00;1;Bachelors;Professional;2013-06-10;0-1 Miles;1;1
19689;641;Elizabeth;Gonzales;1961-09-08;S;F;90000,00;2;Partial College;Professional;2013-06-15;5-10 Miles;0;1
19699;641;Stephanie;James;1972-05-08;M;F;90000,00;4;High School;Professional;2013-10-13;1-2 Miles;2;1
19529;641;Bailey;Parker;1978-08-05;S;F;60000,00;0;Graduate Degree;Professional;2013-02-10;2-5 Miles;1;0
19755;641;Lauren;Foster;1982-12-22;M;F;40000,00;0;Partial College;Skilled Manual;2013-10-26;5-10 Miles;2;1
18658;641;Dalton;Turner;1962-02-02;M;M;30000,00;2;High School;Skilled Manual;2013-07-26;1-2 Miles;2;1
18918;641;Jacqueline;Ross;1979-06-25;M;F;60000,00;0;Partial College;Skilled Manual;2013-08-18;5-10 Miles;2;1
18121;641;Madeline;Young;1974-10-20;M;F;60000,00;2;High School;Professional;2013-09-16;2-5 Miles;2;1
18104;642;Taylor;Coleman;1956-12-20;M;F;60000,00;2;Partial College;Professional;2013-04-02;2-5 Miles;1;1
18527;642;Jonathan;Baker;1973-08-24;M;M;70000,00;1;Partial College;Skilled Manual;2013-11-29;2-5 Miles;1;1
18429;642;Faith;Gonzales;1958-09-11;S;F;70000,00;3;Graduate Degree;Management;2013-12-09;5-10 Miles;2;1
18934;642;Jeremiah;Moore;1979-08-22;S;M;60000,00;0;Partial College;Professional;2013-09-18;5-10 Miles;2;1
18997;642;Eric;King;1952-09-05;M;M;70000,00;2;Partial College;Professional;2013-08-31;10+ Miles;1;1
19008;642;Hailey;Murphy;1955-11-08;S;F;60000,00;2;High School;Professional;2013-12-04;2-5 Miles;2;0
18845;642;Katherine;Hughes;1941-09-29;M;F;60000,00;2;Graduate Degree;Management;2013-04-22;1-2 Miles;2;1
20032;642;Marcus;Walker;1975-03-08;S;M;60000,00;4;Bachelors;Skilled Manual;2013-05-27;2-5 Miles;2;1
20295;642;Christopher;Brown;1979-05-03;M;M;60000,00;0;Partial College;Skilled Manual;2013-06-13;1-2 Miles;1;0
17132;642;Isabella;James;1951-06-05;S;F;70000,00;5;Bachelors;Management;2013-12-05;10+ Miles;2;1
16918;642;Alexandria;Cox;1985-02-07;S;F;40000,00;0;High School;Skilled Manual;2014-01-16;5-10 Miles;2;1
17015;642;Kelly;Patterson;1967-11-02;S;F;70000,00;1;Bachelors;Professional;2013-05-03;2-5 Miles;1;1
16957;642;Seth;Wilson;1975-05-20;M;M;60000,00;1;Graduate Degree;Professional;2013-12-21;0-1 Miles;0;1
16980;642;Jill;Moore;1971-10-06;M;F;70000,00;4;Graduate Degree;Professional;2013-04-11;2-5 Miles;0;1
16978;642;Jeremy;Rivera;1971-10-02;M;M;60000,00;0;Graduate Degree;Professional;2013-03-12;0-1 Miles;0;1
17042;642;Tyler;Jackson;1975-04-19;M;M;60000,00;1;Bachelors;Professional;2013-05-27;2-5 Miles;1;1
17599;642;Sebastian;Cooper;1972-05-08;M;M;60000,00;0;Graduate Degree;Professional;2013-08-05;0-1 Miles;0;1
17560;642;Kaylee;Richardson;1983-03-10;M;F;60000,00;1;Graduate Degree;Skilled Manual;2013-08-15;2-5 Miles;0;1
17449;642;Jackson;Adams;1942-01-08;M;M;60000,00;2;Graduate Degree;Management;2013-03-12;5-10 Miles;2;1
17413;642;Hailey;Ramirez;1968-07-17;S;F;90000,00;0;Partial College;Professional;2013-11-13;2-5 Miles;2;0
16811;642;Luis;Zhang;1956-10-16;M;M;60000,00;2;Partial College;Professional;2013-02-27;10+ Miles;1;1
16783;642;Grace;Barnes;1952-06-05;M;F;60000,00;5;Bachelors;Management;2013-11-22;10+ Miles;3;1
16785;642;Christian;Lee;1952-02-09;M;M;70000,00;3;Bachelors;Management;2013-09-30;10+ Miles;1;1
16382;642;Jennifer;Davis;1963-12-01;S;F;80000,00;4;Graduate Degree;Skilled Manual;2013-04-07;0-1 Miles;0;0
15939;642;Jennifer;Brown;1970-08-11;M;F;100000,00;4;Partial College;Professional;2013-07-02;0-1 Miles;4;1
16062;642;Katherine;Johnson;1981-06-05;M;F;50000,00;1;Bachelors;Skilled Manual;2013-12-17;0-1 Miles;1;1
15987;642;Nicole;Kelly;1971-03-21;M;F;60000,00;2;Partial High School;Skilled Manual;2012-12-21;5-10 Miles;2;1
16142;642;Sophia;King;1964-07-10;S;F;60000,00;4;Bachelors;Professional;2013-11-06;2-5 Miles;0;1
15311;642;Brandon;Thompson;1956-07-17;M;M;60000,00;4;Bachelors;Management;2012-03-08;10+ Miles;2;1
15348;642;Greg;Carter;1958-05-19;S;M;70000,00;4;Partial College;Professional;2012-04-10;10+ Miles;2;1
15272;642;Kyle;Gonzales;1981-12-30;S;M;40000,00;0;High School;Skilled Manual;2013-11-24;1-2 Miles;2;0
14922;642;Paige;Perry;1970-09-10;S;F;60000,00;4;Graduate Degree;Skilled Manual;2013-11-24;0-1 Miles;0;0
14468;642;Grace;Rivera;1966-10-07;S;F;90000,00;4;High School;Professional;2013-02-11;5-10 Miles;2;1
14402;642;Hailey;Parker;1954-11-18;S;F;60000,00;2;Partial College;Professional;2013-12-31;10+ Miles;2;1
13928;642;Nathaniel;Morris;1969-01-18;M;M;60000,00;3;Graduate Degree;Professional;2013-12-11;0-1 Miles;0;1
14027;642;Carlos;Perez;1978-11-10;M;M;70000,00;0;Partial College;Professional;2013-08-07;0-1 Miles;2;0
13885;642;Brian;Howard;1981-05-04;S;M;70000,00;3;Graduate Degree;Professional;2012-07-31;2-5 Miles;0;1
13431;642;Bryan;James;1962-01-31;M;M;70000,00;3;Partial College;Professional;2012-03-14;5-10 Miles;0;1
13469;642;Bryce;Bailey;1966-04-09;S;M;100000,00;0;Partial College;Professional;2014-01-16;5-10 Miles;1;1
12434;642;Thomas;Kumar;1960-09-05;M;M;40000,00;1;Partial College;Clerical;2013-11-20;1-2 Miles;1;1
13304;642;Sara;Peterson;1961-06-24;S;F;70000,00;4;High School;Professional;2012-02-26;5-10 Miles;0;1
12764;642;Alexandra;Harris;1964-08-13;M;F;30000,00;1;Partial College;Clerical;2011-12-16;5-10 Miles;1;1
11682;642;Kaitlyn;Hall;1980-03-12;M;F;70000,00;5;Graduate Degree;Professional;2013-09-05;0-1 Miles;2;0
11669;642;Isabella;Simmons;1978-10-17;S;F;70000,00;2;Bachelors;Skilled Manual;2013-08-18;2-5 Miles;1;1
11696;642;Mackenzie;Campbell;1975-04-02;S;F;50000,00;5;Bachelors;Skilled Manual;2011-10-01;5-10 Miles;3;1
11772;642;Cameron;Moore;1984-01-21;M;M;50000,00;1;Graduate Degree;Skilled Manual;2011-10-08;1-2 Miles;0;1
11746;642;Seth;Brooks;1964-05-30;S;M;60000,00;1;Bachelors;Professional;2013-01-28;2-5 Miles;1;1
11864;642;Elizabeth;Thompson;1967-03-06;M;F;60000,00;1;Partial College;Skilled Manual;2013-03-01;2-5 Miles;1;1
11815;642;Hannah;Patterson;1981-04-20;M;F;70000,00;3;Graduate Degree;Professional;2011-10-02;0-1 Miles;0;1
11040;642;Jesse;Murphy;1983-01-29;M;M;30000,00;0;Partial College;Skilled Manual;2013-04-03;1-2 Miles;2;1
11157;642;Hannah;Long;1980-12-08;M;F;40000,00;0;High School;Skilled Manual;2013-07-24;5-10 Miles;2;1
11218;642;Olivia;Brown;1961-09-07;S;F;60000,00;2;Partial College;Professional;2013-02-28;2-5 Miles;2;0
11514;642;Dalton;Diaz;1965-04-16;M;M;30000,00;1;High School;Clerical;2013-06-24;2-5 Miles;1;1
20507;642;Joshua;Anderson;1961-08-11;M;M;70000,00;4;Bachelors;Management;2013-06-14;2-5 Miles;2;0
20538;642;Hailey;Bennett;1962-08-12;M;F;60000,00;2;Partial College;Professional;2013-10-11;2-5 Miles;1;1
20645;642;Xavier;Stewart;1983-03-04;M;M;60000,00;1;Graduate Degree;Skilled Manual;2013-08-09;0-1 Miles;0;1
22274;642;Adam;Chen;1971-03-18;S;M;40000,00;0;Bachelors;Professional;2013-01-21;2-5 Miles;1;1
22092;642;Andrea;Young;1960-08-22;M;F;90000,00;2;High School;Professional;2013-04-12;10+ Miles;1;1
21578;642;Jordan;Green;1950-10-15;M;M;60000,00;2;Graduate Degree;Management;2013-08-26;5-10 Miles;2;1
21624;642;Faith;Price;1974-07-17;S;F;70000,00;5;Graduate Degree;Professional;2013-05-10;2-5 Miles;2;1
21500;642;Devin;Long;1957-08-16;M;M;70000,00;2;Partial High School;Skilled Manual;2013-02-18;10+ Miles;2;1
24766;642;Christian;White;1979-01-15;M;M;40000,00;1;Graduate Degree;Skilled Manual;2013-07-25;1-2 Miles;0;1
24672;642;Jeremy;Cook;1955-04-13;M;M;60000,00;2;Partial College;Professional;2014-01-27;10+ Miles;2;1
24657;642;Alyssa;Brooks;1952-12-02;M;F;40000,00;2;High School;Professional;2013-11-27;10+ Miles;2;1
24658;642;Jenna;Perez;1969-05-09;M;F;40000,00;2;High School;Professional;2013-05-22;2-5 Miles;2;0
24931;642;Brianna;Miller;1943-01-30;S;F;40000,00;4;High School;Professional;2013-07-07;5-10 Miles;2;1
24400;642;Kaitlyn;Parker;1969-12-07;M;F;100000,00;5;Partial College;Professional;2013-12-15;0-1 Miles;1;0
23875;642;Sean;Green;1971-11-17;M;M;60000,00;3;Bachelors;Skilled Manual;2013-11-24;2-5 Miles;0;1
23353;642;Sophia;Scott;1979-08-06;M;F;60000,00;0;Partial College;Professional;2013-09-30;5-10 Miles;2;1
23490;642;Nicholas;Wilson;1978-06-14;M;M;90000,00;4;High School;Professional;2013-05-13;5-10 Miles;2;1
23273;642;Benjamin;Long;1962-12-04;M;M;30000,00;2;High School;Skilled Manual;2014-01-27;1-2 Miles;2;1
23300;642;Julia;Henderson;1974-02-01;S;F;100000,00;3;Bachelors;Management;2013-04-18;1-2 Miles;3;0
23335;642;James;Robinson;1980-08-20;S;M;40000,00;0;High School;Skilled Manual;2013-10-19;5-10 Miles;2;1
23666;642;Olivia;Anderson;1954-04-17;M;F;30000,00;4;High School;Professional;2013-09-28;5-10 Miles;2;1
